

   TLevel      Time           dt       Iter    ItCum
   2193  0.22150000E+02  0.100000E-01    4    10012
   2194  0.22160000E+02  0.100000E-01    4    10016
   2195  0.22170000E+02  0.100000E-01    4    10020
   2196  0.22180000E+02  0.100000E-01    5    10025
   2197  0.22190000E+02  0.100000E-01    5    10030
   2198  0.22200000E+02  0.100000E-01    4    10034
   2199  0.22210000E+02  0.100000E-01    5    10039
   2200  0.22220000E+02  0.100000E-01    6    10045
   2201  0.22230000E+02  0.100000E-01    4    10049
   2202  0.22240000E+02  0.100000E-01    5    10054
   2203  0.22250000E+02  0.100000E-01    5    10059
   2204  0.22260000E+02  0.100000E-01    4    10063
   2205  0.22270000E+02  0.100000E-01    4    10067
   2206  0.22280000E+02  0.100000E-01    4    10071
   2207  0.22290000E+02  0.100000E-01    4    10075
   2208  0.22300000E+02  0.100000E-01    4    10079
   2209  0.22310000E+02  0.100000E-01    4    10083
   2210  0.22320000E+02  0.100000E-01    4    10087
   2211  0.22330000E+02  0.100000E-01    4    10091
   2212  0.22340000E+02  0.100000E-01    4    10095
   2213  0.22350000E+02  0.100000E-01    4    10099
   2214  0.22360000E+02  0.100000E-01    5    10104
   2215  0.22370000E+02  0.100000E-01    5    10109
   2216  0.22380000E+02  0.100000E-01    5    10114
   2217  0.22390000E+02  0.100000E-01    4    10118
   2218  0.22400000E+02  0.100000E-01    5    10123
   2219  0.22410000E+02  0.100000E-01    7    10130
   2220  0.22420000E+02  0.100000E-01    5    10135
   2221  0.22430000E+02  0.100000E-01    4    10139
   2222  0.22440000E+02  0.100000E-01    4    10143
   2223  0.22450000E+02  0.100000E-01    4    10147
   2224  0.22460000E+02  0.100000E-01    4    10151
   2225  0.22470000E+02  0.100000E-01    4    10155
   2226  0.22480000E+02  0.100000E-01    5    10160
   2227  0.22490000E+02  0.100000E-01    4    10164
   2228  0.22500000E+02  0.100000E-01    5    10169
   2229  0.22510000E+02  0.100000E-01    6    10175
   2230  0.22520000E+02  0.100000E-01    4    10179
   2231  0.22530000E+02  0.100000E-01    5    10184
   2232  0.22540000E+02  0.100000E-01    5    10189
   2233  0.22550000E+02  0.100000E-01    5    10194
   2234  0.22560000E+02  0.100000E-01    5    10199
   2235  0.22570000E+02  0.100000E-01    6    10205
   2236  0.22580000E+02  0.100000E-01    4    10209
   2237  0.22590000E+02  0.100000E-01    4    10213
   2238  0.22600000E+02  0.100000E-01    4    10217
   2239  0.22610000E+02  0.100000E-01    4    10221
   2240  0.22620000E+02  0.100000E-01    4    10225
   2241  0.22630000E+02  0.100000E-01    4    10229
   2242  0.22640000E+02  0.100000E-01    4    10233
   2243  0.22650000E+02  0.100000E-01    4    10237
   2244  0.22660000E+02  0.100000E-01    4    10241
   2245  0.22670000E+02  0.100000E-01    4    10245
   2246  0.22680000E+02  0.100000E-01    4    10249
   2247  0.22690000E+02  0.100000E-01    5    10254
   2248  0.22700000E+02  0.100000E-01    5    10259
   2249  0.22710000E+02  0.100000E-01    5    10264
   2250  0.22720000E+02  0.100000E-01    4    10268
   2251  0.22730000E+02  0.100000E-01    4    10272
   2252  0.22740000E+02  0.100000E-01    4    10276
   2253  0.22750000E+02  0.100000E-01    4    10280
   2254  0.22760000E+02  0.100000E-01    4    10284
   2255  0.22770000E+02  0.100000E-01    4    10288
   2256  0.22780000E+02  0.100000E-01    5    10293
   2257  0.22790000E+02  0.100000E-01    6    10299
   2258  0.22800000E+02  0.100000E-01    4    10303
   2259  0.22810000E+02  0.100000E-01    4    10307
   2260  0.22820000E+02  0.100000E-01    5    10312
   2261  0.22830000E+02  0.100000E-01    5    10317
   2262  0.22840000E+02  0.100000E-01    4    10321
   2263  0.22850000E+02  0.100000E-01    5    10326
   2264  0.22860000E+02  0.100000E-01    5    10331
   2265  0.22870000E+02  0.100000E-01    6    10337
   2266  0.22880000E+02  0.100000E-01    5    10342
   2267  0.22890000E+02  0.100000E-01    5    10347
   2268  0.22900000E+02  0.100000E-01    5    10352
   2269  0.22910000E+02  0.100000E-01    4    10356
   2270  0.22920000E+02  0.100000E-01    5    10361
   2271  0.22930000E+02  0.100000E-01    7    10368
   2272  0.22940000E+02  0.100000E-01    4    10372
   2273  0.22950000E+02  0.100000E-01    4    10376
   2274  0.22960000E+02  0.100000E-01    5    10381
   2275  0.22970000E+02  0.100000E-01    5    10386
   2276  0.22980000E+02  0.100000E-01    5    10391
   2277  0.22990000E+02  0.100000E-01    4    10395
   2278  0.23000000E+02  0.100000E-01    4    10399
   2279  0.23010000E+02  0.100000E-01    4    10403
   2280  0.23020000E+02  0.100000E-01    4    10407
   2281  0.23030000E+02  0.100000E-01    4    10411
   2282  0.23040000E+02  0.100000E-01    4    10415
   2283  0.23050000E+02  0.100000E-01    4    10419
   2284  0.23060000E+02  0.100000E-01    5    10424
   2285  0.23070000E+02  0.100000E-01    6    10430
   2286  0.23080000E+02  0.100000E-01    5    10435
   2287  0.23090000E+02  0.100000E-01    5    10440
   2288  0.23100000E+02  0.100000E-01    6    10446
   2289  0.23110000E+02  0.100000E-01    4    10450
   2290  0.23120000E+02  0.100000E-01    4    10454
   2291  0.23130000E+02  0.100000E-01    5    10459
   2292  0.23140000E+02  0.100000E-01    6    10465
   2293  0.23150000E+02  0.100000E-01    4    10469
   2294  0.23160000E+02  0.100000E-01    4    10473
   2295  0.23170000E+02  0.100000E-01    4    10477
   2296  0.23180000E+02  0.100000E-01    5    10482
   2297  0.23190000E+02  0.100000E-01    5    10487
   2298  0.23200000E+02  0.100000E-01    6    10493
   2299  0.23210000E+02  0.100000E-01    4    10497
   2300  0.23220000E+02  0.100000E-01    4    10501
   2301  0.23230000E+02  0.100000E-01    4    10505
   2302  0.23240000E+02  0.100000E-01    4    10509
   2303  0.23250000E+02  0.100000E-01    4    10513
   2304  0.23260000E+02  0.100000E-01    5    10518
   2305  0.23270000E+02  0.100000E-01    6    10524
   2306  0.23280000E+02  0.100000E-01    4    10528
   2307  0.23290000E+02  0.100000E-01    4    10532
   2308  0.23300000E+02  0.100000E-01    4    10536
   2309  0.23310000E+02  0.100000E-01    4    10540
   2310  0.23320000E+02  0.100000E-01    4    10544
   2311  0.23330000E+02  0.100000E-01    4    10548
   2312  0.23340000E+02  0.100000E-01    5    10553
   2313  0.23350000E+02  0.100000E-01    5    10558
   2314  0.23360000E+02  0.100000E-01    7    10565
   2315  0.23370000E+02  0.100000E-01    5    10570
   2316  0.23380000E+02  0.100000E-01    4    10574
   2317  0.23390000E+02  0.100000E-01    4    10578
   2318  0.23400000E+02  0.100000E-01    4    10582
   2319  0.23410000E+02  0.100000E-01    4    10586
   2320  0.23420000E+02  0.100000E-01    4    10590
   2321  0.23430000E+02  0.100000E-01    4    10594
   2322  0.23440000E+02  0.100000E-01    4    10598
   2323  0.23450000E+02  0.100000E-01    4    10602
   2324  0.23460000E+02  0.100000E-01    4    10606
   2325  0.23470000E+02  0.100000E-01    4    10610
   2326  0.23480000E+02  0.100000E-01    5    10615
   2327  0.23490000E+02  0.100000E-01    6    10621
   2328  0.23500000E+02  0.100000E-01    4    10625
   2329  0.23510000E+02  0.100000E-01    5    10630
   2330  0.23520000E+02  0.100000E-01    6    10636
   2331  0.23530000E+02  0.100000E-01    7    10643
   2332  0.23540000E+02  0.100000E-01    4    10647
   2333  0.23550000E+02  0.100000E-01    4    10651
   2334  0.23560000E+02  0.100000E-01    4    10655
   2335  0.23570000E+02  0.100000E-01    5    10660
   2336  0.23580000E+02  0.100000E-01    5    10665
   2337  0.23590000E+02  0.100000E-01    4    10669
   2338  0.23600000E+02  0.100000E-01    4    10673
   2339  0.23610000E+02  0.100000E-01    5    10678
   2340  0.23620000E+02  0.100000E-01    9    10687
   2341  0.23630000E+02  0.100000E-01    5    10692
   2342  0.23640000E+02  0.100000E-01    5    10697
   2343  0.23650000E+02  0.100000E-01    6    10703
   2344  0.23660000E+02  0.100000E-01    4    10707
   2345  0.23670000E+02  0.100000E-01    4    10711
   2346  0.23680000E+02  0.100000E-01    4    10715
   2347  0.23690000E+02  0.100000E-01    4    10719
   2348  0.23700000E+02  0.100000E-01    4    10723
   2349  0.23710000E+02  0.100000E-01    5    10728
   2350  0.23720000E+02  0.100000E-01    5    10733
   2351  0.23730000E+02  0.100000E-01    5    10738
   2352  0.23740000E+02  0.100000E-01    5    10743
   2353  0.23750000E+02  0.100000E-01    5    10748
   2354  0.23760000E+02  0.100000E-01    4    10752
   2355  0.23770000E+02  0.100000E-01    4    10756
   2356  0.23780000E+02  0.100000E-01    4    10760
   2357  0.23790000E+02  0.100000E-01    4    10764
   2358  0.23800000E+02  0.100000E-01    4    10768
   2359  0.23810000E+02  0.100000E-01    5    10773
   2360  0.23820000E+02  0.100000E-01    5    10778
   2361  0.23830000E+02  0.100000E-01    4    10782
   2362  0.23840000E+02  0.100000E-01    4    10786
   2363  0.23850000E+02  0.100000E-01    4    10790
   2364  0.23860000E+02  0.100000E-01    5    10795
   2365  0.23870000E+02  0.100000E-01    6    10801
   2366  0.23880000E+02  0.100000E-01    7    10808
   2367  0.23890000E+02  0.100000E-01    4    10812
   2368  0.23900000E+02  0.100000E-01    5    10817
   2369  0.23910000E+02  0.100000E-01    5    10822
   2370  0.23920000E+02  0.100000E-01    4    10826
   2371  0.23930000E+02  0.100000E-01    4    10830
   2372  0.23940000E+02  0.100000E-01    4    10834
   2373  0.23950000E+02  0.100000E-01    4    10838
   2374  0.23960000E+02  0.100000E-01    4    10842
   2375  0.23970000E+02  0.100000E-01    4    10846
   2376  0.23980000E+02  0.100000E-01    5    10851
   2377  0.23990000E+02  0.100000E-01    6    10857
   2378  0.24000000E+02  0.100000E-01    4    10861
   2379  0.24010000E+02  0.100000E-01    4    10865
   2380  0.24020000E+02  0.100000E-01    4    10869
   2381  0.24030000E+02  0.100000E-01    4    10873
   2382  0.24040000E+02  0.100000E-01    4    10877
   2383  0.24050000E+02  0.100000E-01    5    10882
   2384  0.24060000E+02  0.100000E-01    6    10888
   2385  0.24070000E+02  0.100000E-01    5    10893
   2386  0.24080000E+02  0.100000E-01    4    10897
   2387  0.24090000E+02  0.100000E-01    4    10901
   2388  0.24100000E+02  0.100000E-01    4    10905
   2389  0.24110000E+02  0.100000E-01    4    10909
   2390  0.24120000E+02  0.100000E-01    4    10913
   2391  0.24130000E+02  0.100000E-01    4    10917
   2392  0.24140000E+02  0.100000E-01    4    10921
   2393  0.24150000E+02  0.100000E-01    4    10925
   2394  0.24160000E+02  0.100000E-01    4    10929
   2395  0.24170000E+02  0.100000E-01    5    10934
   2396  0.24180000E+02  0.100000E-01    5    10939
   2397  0.24190000E+02  0.100000E-01    6    10945
   2398  0.24200000E+02  0.100000E-01    4    10949
   2399  0.24210000E+02  0.100000E-01    4    10953
   2400  0.24220000E+02  0.100000E-01    4    10957
   2401  0.24230000E+02  0.100000E-01    5    10962
   2402  0.24240000E+02  0.100000E-01    5    10967
   2403  0.24250000E+02  0.100000E-01    4    10971
   2404  0.24260000E+02  0.100000E-01    4    10975
   2405  0.24270000E+02  0.100000E-01    5    10980
   2406  0.24280000E+02  0.100000E-01    5    10985
   2407  0.24290000E+02  0.100000E-01    5    10990
   2408  0.24300000E+02  0.100000E-01    5    10995
   2409  0.24310000E+02  0.100000E-01   11    11006
   2410  0.24320000E+02  0.100000E-01   10    11016
   2411  0.24330000E+02  0.100000E-01    5    11021
   2412  0.24340000E+02  0.100000E-01    5    11026
   2413  0.24350000E+02  0.100000E-01    5    11031
   2414  0.24360000E+02  0.100000E-01    4    11035
   2415  0.24370000E+02  0.100000E-01    4    11039
   2416  0.24380000E+02  0.100000E-01    4    11043
   2417  0.24390000E+02  0.100000E-01    4    11047
   2418  0.24400000E+02  0.100000E-01    4    11051
   2419  0.24410000E+02  0.100000E-01    4    11055
   2420  0.24420000E+02  0.100000E-01    4    11059
   2421  0.24430000E+02  0.100000E-01    5    11064
   2422  0.24440000E+02  0.100000E-01    5    11069
   2423  0.24450000E+02  0.100000E-01    5    11074
   2424  0.24460000E+02  0.100000E-01    5    11079
   2425  0.24470000E+02  0.100000E-01    5    11084
   2426  0.24480000E+02  0.100000E-01    6    11090
   2427  0.24490000E+02  0.100000E-01    7    11097
   2428  0.24500000E+02  0.100000E-01    4    11101
   2429  0.24510000E+02  0.100000E-01    5    11106
   2430  0.24520000E+02  0.100000E-01    5    11111
   2431  0.24530000E+02  0.100000E-01    4    11115
   2432  0.24540000E+02  0.100000E-01    4    11119
   2433  0.24550000E+02  0.100000E-01    4    11123
   2434  0.24560000E+02  0.100000E-01    4    11127
   2435  0.24570000E+02  0.100000E-01    4    11131
   2436  0.24580000E+02  0.100000E-01    4    11135
   2437  0.24590000E+02  0.100000E-01    4    11139
   2438  0.24600000E+02  0.100000E-01    4    11143
   2439  0.24610000E+02  0.100000E-01    4    11147
   2440  0.24620000E+02  0.100000E-01    5    11152
   2441  0.24630000E+02  0.100000E-01    5    11157
   2442  0.24640000E+02  0.100000E-01    4    11161
   2443  0.24650000E+02  0.100000E-01    4    11165
   2444  0.24660000E+02  0.100000E-01    4    11169
   2445  0.24670000E+02  0.100000E-01    4    11173
   2446  0.24680000E+02  0.100000E-01    4    11177
   2447  0.24690000E+02  0.100000E-01    4    11181
   2448  0.24700000E+02  0.100000E-01    4    11185
   2449  0.24710000E+02  0.100000E-01    4    11189
   2450  0.24720000E+02  0.100000E-01    4    11193
   2451  0.24730000E+02  0.100000E-01    4    11197
   2452  0.24740000E+02  0.100000E-01    4    11201
   2453  0.24750000E+02  0.100000E-01    5    11206
   2454  0.24760000E+02  0.100000E-01    5    11211
   2455  0.24770000E+02  0.100000E-01    5    11216
   2456  0.24780000E+02  0.100000E-01    4    11220
   2457  0.24790000E+02  0.100000E-01    4    11224
   2458  0.24800000E+02  0.100000E-01    5    11229
   2459  0.24810000E+02  0.100000E-01    5    11234
   2460  0.24820000E+02  0.100000E-01    5    11239
   2461  0.24830000E+02  0.100000E-01    5    11244
   2462  0.24840000E+02  0.100000E-01    6    11250
   2463  0.24850000E+02  0.100000E-01    4    11254
   2464  0.24860000E+02  0.100000E-01    4    11258
   2465  0.24870000E+02  0.100000E-01    4    11262
   2466  0.24880000E+02  0.100000E-01    4    11266
   2467  0.24890000E+02  0.100000E-01    4    11270
   2468  0.24900000E+02  0.100000E-01    4    11274
   2469  0.24910000E+02  0.100000E-01    5    11279
   2470  0.24920000E+02  0.100000E-01    6    11285
   2471  0.24930000E+02  0.100000E-01    4    11289
   2472  0.24940000E+02  0.100000E-01    4    11293
   2473  0.24950000E+02  0.100000E-01    4    11297
   2474  0.24960000E+02  0.100000E-01    5    11302
   2475  0.24970000E+02  0.100000E-01    5    11307
   2476  0.24980000E+02  0.100000E-01    5    11312
   2477  0.24990000E+02  0.100000E-01    5    11317
   2478  0.25000000E+02  0.100000E-01    4    11321
   2479  0.25010000E+02  0.100000E-01    4    11325
   2480  0.25020000E+02  0.100000E-01    4    11329
   2481  0.25030000E+02  0.100000E-01    4    11333
   2482  0.25040000E+02  0.100000E-01    4    11337
   2483  0.25050000E+02  0.100000E-01    4    11341
   2484  0.25060000E+02  0.100000E-01    4    11345
   2485  0.25070000E+02  0.100000E-01    4    11349
   2486  0.25080000E+02  0.100000E-01    4    11353
   2487  0.25090000E+02  0.100000E-01    4    11357
   2488  0.25100000E+02  0.100000E-01    4    11361
   2489  0.25110000E+02  0.100000E-01    4    11365
   2490  0.25120000E+02  0.100000E-01    4    11369
   2491  0.25130000E+02  0.100000E-01    5    11374
   2492  0.25140000E+02  0.100000E-01    7    11381
   2493  0.25150000E+02  0.100000E-01    4    11385
   2494  0.25160000E+02  0.100000E-01    4    11389
   2495  0.25170000E+02  0.100000E-01    4    11393
   2496  0.25180000E+02  0.100000E-01    4    11397
   2497  0.25190000E+02  0.100000E-01    5    11402
   2498  0.25200000E+02  0.100000E-01    4    11406
   2499  0.25210000E+02  0.100000E-01    4    11410
   2500  0.25220000E+02  0.100000E-01    4    11414
   2501  0.25230000E+02  0.100000E-01    4    11418
   2502  0.25240000E+02  0.100000E-01    4    11422
   2503  0.25250000E+02  0.100000E-01    4    11426
   2504  0.25260000E+02  0.100000E-01    5    11431
   2505  0.25270000E+02  0.100000E-01    7    11438
   2506  0.25280000E+02  0.100000E-01    5    11443
   2507  0.25290000E+02  0.100000E-01    4    11447
   2508  0.25300000E+02  0.100000E-01    5    11452
   2509  0.25310000E+02  0.100000E-01    4    11456
   2510  0.25320000E+02  0.100000E-01    5    11461
   2511  0.25330000E+02  0.100000E-01    5    11466
   2512  0.25340000E+02  0.100000E-01    5    11471
   2513  0.25350000E+02  0.100000E-01    5    11476
   2514  0.25360000E+02  0.100000E-01    5    11481
   2515  0.25370000E+02  0.100000E-01    6    11487
   2516  0.25380000E+02  0.100000E-01    4    11491
   2517  0.25390000E+02  0.100000E-01    4    11495
   2518  0.25400000E+02  0.100000E-01    4    11499
   2519  0.25410000E+02  0.100000E-01    4    11503
   2520  0.25420000E+02  0.100000E-01    4    11507
   2521  0.25430000E+02  0.100000E-01    4    11511
   2522  0.25440000E+02  0.100000E-01    4    11515
   2523  0.25450000E+02  0.100000E-01    4    11519
   2524  0.25460000E+02  0.100000E-01    4    11523
   2525  0.25470000E+02  0.100000E-01    4    11527
   2526  0.25480000E+02  0.100000E-01    5    11532
   2527  0.25490000E+02  0.100000E-01    5    11537
   2528  0.25500000E+02  0.100000E-01    4    11541
   2529  0.25510000E+02  0.100000E-01    4    11545
   2530  0.25520000E+02  0.100000E-01    5    11550
   2531  0.25530000E+02  0.100000E-01    5    11555
   2532  0.25540000E+02  0.100000E-01    4    11559
   2533  0.25550000E+02  0.100000E-01    4    11563
   2534  0.25560000E+02  0.100000E-01    4    11567
   2535  0.25570000E+02  0.100000E-01    5    11572
   2536  0.25580000E+02  0.100000E-01    6    11578
   2537  0.25590000E+02  0.100000E-01    4    11582
   2538  0.25600000E+02  0.100000E-01    4    11586
   2539  0.25610000E+02  0.100000E-01    5    11591
   2540  0.25620000E+02  0.100000E-01    5    11596
   2541  0.25630000E+02  0.100000E-01    6    11602
   2542  0.25640000E+02  0.100000E-01    4    11606
   2543  0.25650000E+02  0.100000E-01    4    11610
   2544  0.25660000E+02  0.100000E-01    4    11614
   2545  0.25670000E+02  0.100000E-01    5    11619
   2546  0.25680000E+02  0.100000E-01    5    11624
   2547  0.25690000E+02  0.100000E-01    4    11628
   2548  0.25700000E+02  0.100000E-01    5    11633
   2549  0.25710000E+02  0.100000E-01    6    11639
   2550  0.25720000E+02  0.100000E-01    5    11644
   2551  0.25730000E+02  0.100000E-01    5    11649
   2552  0.25740000E+02  0.100000E-01    5    11654
   2553  0.25750000E+02  0.100000E-01    5    11659
   2554  0.25760000E+02  0.100000E-01    5    11664
   2555  0.25770000E+02  0.100000E-01    4    11668
   2556  0.25780000E+02  0.100000E-01    4    11672
   2557  0.25790000E+02  0.100000E-01    5    11677
   2558  0.25800000E+02  0.100000E-01    5    11682
   2559  0.25810000E+02  0.100000E-01    7    11689
   2560  0.25820000E+02  0.100000E-01    4    11693
   2561  0.25830000E+02  0.100000E-01    4    11697
   2562  0.25840000E+02  0.100000E-01    4    11701
   2563  0.25850000E+02  0.100000E-01    4    11705
   2564  0.25860000E+02  0.100000E-01    4    11709
   2565  0.25870000E+02  0.100000E-01    4    11713
   2566  0.25880000E+02  0.100000E-01    5    11718
   2567  0.25890000E+02  0.100000E-01    5    11723
   2568  0.25900000E+02  0.100000E-01    5    11728
   2569  0.25910000E+02  0.100000E-01    5    11733
   2570  0.25920000E+02  0.100000E-01    4    11737
   2571  0.25930000E+02  0.100000E-01    4    11741
   2572  0.25940000E+02  0.100000E-01    4    11745
   2573  0.25950000E+02  0.100000E-01    5    11750
   2574  0.25960000E+02  0.100000E-01    6    11756
   2575  0.25970000E+02  0.100000E-01    5    11761
   2576  0.25980000E+02  0.100000E-01    5    11766
   2577  0.25990000E+02  0.100000E-01    4    11770
   2578  0.26000000E+02  0.100000E-01    4    11774
   2579  0.26010000E+02  0.100000E-01    4    11778
   2580  0.26020000E+02  0.100000E-01    4    11782
   2581  0.26030000E+02  0.100000E-01    5    11787
   2582  0.26040000E+02  0.100000E-01    5    11792
   2583  0.26050000E+02  0.100000E-01    5    11797
   2584  0.26060000E+02  0.100000E-01    4    11801
   2585  0.26070000E+02  0.100000E-01    4    11805
   2586  0.26080000E+02  0.100000E-01    4    11809
   2587  0.26090000E+02  0.100000E-01    4    11813
   2588  0.26100000E+02  0.100000E-01    5    11818
   2589  0.26110000E+02  0.100000E-01    6    11824
   2590  0.26120000E+02  0.100000E-01    4    11828
   2591  0.26130000E+02  0.100000E-01    4    11832
   2592  0.26140000E+02  0.100000E-01    4    11836
   2593  0.26150000E+02  0.100000E-01    4    11840
   2594  0.26160000E+02  0.100000E-01    4    11844
   2595  0.26170000E+02  0.100000E-01    4    11848
   2596  0.26180000E+02  0.100000E-01    4    11852
   2597  0.26190000E+02  0.100000E-01    4    11856
   2598  0.26200000E+02  0.100000E-01    4    11860
   2599  0.26210000E+02  0.100000E-01    4    11864
   2600  0.26220000E+02  0.100000E-01    4    11868
   2601  0.26230000E+02  0.100000E-01    4    11872
   2602  0.26240000E+02  0.100000E-01    4    11876
   2603  0.26250000E+02  0.100000E-01    4    11880
   2604  0.26260000E+02  0.100000E-01    4    11884
   2605  0.26270000E+02  0.100000E-01    4    11888
   2606  0.26280000E+02  0.100000E-01    5    11893
   2607  0.26290000E+02  0.100000E-01    6    11899
   2608  0.26300000E+02  0.100000E-01    5    11904
   2609  0.26310000E+02  0.100000E-01    5    11909
   2610  0.26320000E+02  0.100000E-01    7    11916
   2611  0.26330000E+02  0.100000E-01    4    11920
   2612  0.26340000E+02  0.100000E-01    4    11924
   2613  0.26350000E+02  0.100000E-01    4    11928
   2614  0.26360000E+02  0.100000E-01    4    11932
   2615  0.26370000E+02  0.100000E-01    5    11937
   2616  0.26380000E+02  0.100000E-01    6    11943
   2617  0.26390000E+02  0.100000E-01    4    11947
   2618  0.26400000E+02  0.100000E-01    5    11952
   2619  0.26410000E+02  0.100000E-01    5    11957
   2620  0.26420000E+02  0.100000E-01    4    11961
   2621  0.26430000E+02  0.100000E-01    4    11965
   2622  0.26440000E+02  0.100000E-01    5    11970
   2623  0.26450000E+02  0.100000E-01    5    11975
   2624  0.26460000E+02  0.100000E-01    5    11980
   2625  0.26470000E+02  0.100000E-01    4    11984
   2626  0.26480000E+02  0.100000E-01    4    11988
   2627  0.26490000E+02  0.100000E-01    4    11992
   2628  0.26500000E+02  0.100000E-01    5    11997
   2629  0.26510000E+02  0.100000E-01    7    12004
   2630  0.26520000E+02  0.100000E-01    4    12008
   2631  0.26530000E+02  0.100000E-01    4    12012
   2632  0.26540000E+02  0.100000E-01    5    12017
   2633  0.26550000E+02  0.100000E-01    5    12022
   2634  0.26560000E+02  0.100000E-01    9    12031
   2635  0.26570000E+02  0.100000E-01    4    12035
   2636  0.26580000E+02  0.100000E-01    4    12039
   2637  0.26590000E+02  0.100000E-01    4    12043
   2638  0.26600000E+02  0.100000E-01    5    12048
   2639  0.26610000E+02  0.100000E-01    6    12054
   2640  0.26620000E+02  0.100000E-01    5    12059
   2641  0.26630000E+02  0.100000E-01    6    12065
   2642  0.26640000E+02  0.100000E-01    4    12069
   2643  0.26650000E+02  0.100000E-01    4    12073
   2644  0.26660000E+02  0.100000E-01    5    12078
   2645  0.26670000E+02  0.100000E-01    6    12084
   2646  0.26680000E+02  0.100000E-01    4    12088
   2647  0.26690000E+02  0.100000E-01    5    12093
   2648  0.26700000E+02  0.100000E-01    5    12098
   2649  0.26710000E+02  0.100000E-01    6    12104
   2650  0.26720000E+02  0.100000E-01    5    12109
   2651  0.26730000E+02  0.100000E-01    5    12114
   2652  0.26740000E+02  0.100000E-01    5    12119
   2653  0.26750000E+02  0.100000E-01    6    12125
   2654  0.26760000E+02  0.100000E-01    4    12129
   2655  0.26770000E+02  0.100000E-01    5    12134
   2656  0.26780000E+02  0.100000E-01    5    12139
   2657  0.26790000E+02  0.100000E-01    6    12145
   2658  0.26800000E+02  0.100000E-01    4    12149
   2659  0.26810000E+02  0.100000E-01    4    12153
   2660  0.26820000E+02  0.100000E-01    4    12157
   2661  0.26830000E+02  0.100000E-01    4    12161
   2662  0.26840000E+02  0.100000E-01    4    12165
   2663  0.26850000E+02  0.100000E-01    4    12169
   2664  0.26860000E+02  0.100000E-01    4    12173
   2665  0.26870000E+02  0.100000E-01    4    12177
   2666  0.26880000E+02  0.100000E-01    4    12181
   2667  0.26890000E+02  0.100000E-01    5    12186
   2668  0.26900000E+02  0.100000E-01    5    12191
   2669  0.26910000E+02  0.100000E-01    5    12196
   2670  0.26920000E+02  0.100000E-01    5    12201
   2671  0.26930000E+02  0.100000E-01    5    12206
   2672  0.26940000E+02  0.100000E-01    4    12210
   2673  0.26950000E+02  0.100000E-01    4    12214
   2674  0.26960000E+02  0.100000E-01    4    12218
   2675  0.26970000E+02  0.100000E-01    4    12222
   2676  0.26980000E+02  0.100000E-01    4    12226
   2677  0.26990000E+02  0.100000E-01    4    12230
   2678  0.27000000E+02  0.100000E-01    4    12234
   2679  0.27010000E+02  0.100000E-01    5    12239
   2680  0.27020000E+02  0.100000E-01    5    12244
   2681  0.27030000E+02  0.100000E-01    4    12248
   2682  0.27040000E+02  0.100000E-01    4    12252
   2683  0.27050000E+02  0.100000E-01    4    12256
   2684  0.27060000E+02  0.100000E-01    4    12260
   2685  0.27070000E+02  0.100000E-01    4    12264
   2686  0.27080000E+02  0.100000E-01    5    12269
   2687  0.27090000E+02  0.100000E-01    5    12274
   2688  0.27100000E+02  0.100000E-01    5    12279
   2689  0.27110000E+02  0.100000E-01    6    12285
   2690  0.27120000E+02  0.100000E-01    5    12290
   2691  0.27130000E+02  0.100000E-01    7    12297
   2692  0.27140000E+02  0.100000E-01    4    12301
   2693  0.27150000E+02  0.100000E-01    4    12305
   2694  0.27160000E+02  0.100000E-01    5    12310
   2695  0.27170000E+02  0.100000E-01    5    12315
   2696  0.27180000E+02  0.100000E-01    4    12319
   2697  0.27190000E+02  0.100000E-01    4    12323
   2698  0.27200000E+02  0.100000E-01    4    12327
   2699  0.27210000E+02  0.100000E-01    4    12331
   2700  0.27220000E+02  0.100000E-01    4    12335
   2701  0.27230000E+02  0.100000E-01    4    12339
   2702  0.27240000E+02  0.100000E-01    4    12343
   2703  0.27250000E+02  0.100000E-01    5    12348
   2704  0.27260000E+02  0.100000E-01    5    12353
   2705  0.27270000E+02  0.100000E-01    6    12359
   2706  0.27280000E+02  0.100000E-01    6    12365
   2707  0.27290000E+02  0.100000E-01    4    12369
   2708  0.27300000E+02  0.100000E-01    4    12373
   2709  0.27310000E+02  0.100000E-01    5    12378
   2710  0.27320000E+02  0.100000E-01    6    12384
   2711  0.27330000E+02  0.100000E-01    4    12388
   2712  0.27340000E+02  0.100000E-01    4    12392
   2713  0.27350000E+02  0.100000E-01    5    12397
   2714  0.27360000E+02  0.100000E-01    6    12403
   2715  0.27370000E+02  0.100000E-01    6    12409
   2716  0.27380000E+02  0.100000E-01    4    12413
   2717  0.27390000E+02  0.100000E-01    4    12417
   2718  0.27400000E+02  0.100000E-01    4    12421
   2719  0.27410000E+02  0.100000E-01    4    12425
   2720  0.27420000E+02  0.100000E-01    4    12429
   2721  0.27430000E+02  0.100000E-01    4    12433
   2722  0.27440000E+02  0.100000E-01    5    12438
   2723  0.27450000E+02  0.100000E-01    5    12443
   2724  0.27460000E+02  0.100000E-01    5    12448
   2725  0.27470000E+02  0.100000E-01    4    12452
   2726  0.27480000E+02  0.100000E-01    5    12457
   2727  0.27490000E+02  0.100000E-01    6    12463
   2728  0.27500000E+02  0.100000E-01    6    12469
   2729  0.27510000E+02  0.100000E-01    5    12474
