 FileVersion=0003


       Time         hAtm       hRoot     hKode3     hKode1      hSeep     hKode5     hKode6     hKode7     hKode8     hKode9 ... 
       [T]          [L]         [L]        [L]        [L]        [L]        [L]        [L]       [L]        [L]        [L]

       21.7100        0.0        0.0        0.0    16128.9        0.0        0.0        0.0        0.0        0.0        0.0
       21.7200        0.0        0.0        0.0    16123.8        0.0        0.0        0.0        0.0        0.0        0.0
       21.7300        0.0        0.0        0.0    16117.3        0.0        0.0        0.0        0.0        0.0        0.0
       21.7400        0.0        0.0        0.0    16108.5        0.0        0.0        0.0        0.0        0.0        0.0
       21.7500        0.0        0.0        0.0    16096.4        0.0        0.0        0.0        0.0        0.0        0.0
       21.7600        0.0        0.0        0.0    16068.6        0.0        0.0        0.0        0.0        0.0        0.0
       21.7700        0.0        0.0        0.0    16129.3        0.0        0.0        0.0        0.0        0.0        0.0
       21.7800        0.0        0.0        0.0    16119.3        0.0        0.0        0.0        0.0        0.0        0.0
       21.7900        0.0        0.0        0.0    16090.9        0.0        0.0        0.0        0.0        0.0        0.0
       21.8000        0.0        0.0        0.0    16189.6        0.0        0.0        0.0        0.0        0.0        0.0
       21.8100        0.0        0.0        0.0    16200.6        0.0        0.0        0.0        0.0        0.0        0.0
       21.8200        0.0        0.0        0.0    16178.6        0.0        0.0        0.0        0.0        0.0        0.0
       21.8300        0.0        0.0        0.0    16248.9        0.0        0.0        0.0        0.0        0.0        0.0
       21.8400        0.0        0.0        0.0    16239.4        0.0        0.0        0.0        0.0        0.0        0.0
       21.8500        0.0        0.0        0.0    16216.9        0.0        0.0        0.0        0.0        0.0        0.0
       21.8600        0.0        0.0        0.0    16285.6        0.0        0.0        0.0        0.0        0.0        0.0
       21.8700        0.0        0.0        0.0    16341.0        0.0        0.0        0.0        0.0        0.0        0.0
       21.8800        0.0        0.0        0.0    16339.8        0.0        0.0        0.0        0.0        0.0        0.0
       21.8900        0.0        0.0        0.0    16337.3        0.0        0.0        0.0        0.0        0.0        0.0
       21.9000        0.0        0.0        0.0    16331.9        0.0        0.0        0.0        0.0        0.0        0.0
       21.9100        0.0        0.0        0.0    16325.0        0.0        0.0        0.0        0.0        0.0        0.0
       21.9200        0.0        0.0        0.0    16354.2        0.0        0.0        0.0        0.0        0.0        0.0
       21.9300        0.0        0.0        0.0    16365.6        0.0        0.0        0.0        0.0        0.0        0.0
       21.9400        0.0        0.0        0.0    16357.2        0.0        0.0        0.0        0.0        0.0        0.0
       21.9500        0.0        0.0        0.0    16405.7        0.0        0.0        0.0        0.0        0.0        0.0
       21.9600        0.0        0.0        0.0    16404.7        0.0        0.0        0.0        0.0        0.0        0.0
       21.9700        0.0        0.0        0.0    16454.1        0.0        0.0        0.0        0.0        0.0        0.0
       21.9800        0.0        0.0        0.0    16458.3        0.0        0.0        0.0        0.0        0.0        0.0
       21.9900        0.0        0.0        0.0    16462.0        0.0        0.0        0.0        0.0        0.0        0.0
       22.0000        0.0        0.0        0.0    16465.1        0.0        0.0        0.0        0.0        0.0        0.0
       22.0100        0.0        0.0        0.0    16467.6        0.0        0.0        0.0        0.0        0.0        0.0
       22.0200        0.0        0.0        0.0    16469.8        0.0        0.0        0.0        0.0        0.0        0.0
       22.0300        0.0        0.0        0.0    16471.5        0.0        0.0        0.0        0.0        0.0        0.0
       22.0400        0.0        0.0        0.0    16472.6        0.0        0.0        0.0        0.0        0.0        0.0
       22.0500        0.0        0.0        0.0    16473.2        0.0        0.0        0.0        0.0        0.0        0.0
       22.0600        0.0        0.0        0.0    16473.3        0.0        0.0        0.0        0.0        0.0        0.0
       22.0700        0.0        0.0        0.0    16472.5        0.0        0.0        0.0        0.0        0.0        0.0
       22.0800        0.0        0.0        0.0    16471.4        0.0        0.0        0.0        0.0        0.0        0.0
       22.0900        0.0        0.0        0.0    16468.9        0.0        0.0        0.0        0.0        0.0        0.0
       22.1000        0.0        0.0        0.0    16465.5        0.0        0.0        0.0        0.0        0.0        0.0
       22.1100        0.0        0.0        0.0    16460.6        0.0        0.0        0.0        0.0        0.0        0.0
       22.1200        0.0        0.0        0.0    16452.4        0.0        0.0        0.0        0.0        0.0        0.0
       22.1300        0.0        0.0        0.0    16447.2        0.0        0.0        0.0        0.0        0.0        0.0
       22.1400        0.0        0.0        0.0    16456.8        0.0        0.0        0.0        0.0        0.0        0.0
       22.1500        0.0        0.0        0.0    16447.6        0.0        0.0        0.0        0.0        0.0        0.0
       22.1600        0.0        0.0        0.0    16433.0        0.0        0.0        0.0        0.0        0.0        0.0
       22.1700        0.0        0.0        0.0    16482.3        0.0        0.0        0.0        0.0        0.0        0.0
       22.1800        0.0        0.0        0.0    16466.4        0.0        0.0        0.0        0.0        0.0        0.0
       22.1900        0.0        0.0        0.0    16521.7        0.0        0.0        0.0        0.0        0.0        0.0
       22.2000        0.0        0.0        0.0    16545.2        0.0        0.0        0.0        0.0        0.0        0.0
       22.2100        0.0        0.0        0.0    16548.4        0.0        0.0        0.0        0.0        0.0        0.0
       22.2200        0.0        0.0        0.0    16538.8        0.0        0.0        0.0        0.0        0.0        0.0
       22.2300        0.0        0.0        0.0    16543.6        0.0        0.0        0.0        0.0        0.0        0.0
       22.2400        0.0        0.0        0.0    16534.3        0.0        0.0        0.0        0.0        0.0        0.0
       22.2500        0.0        0.0        0.0    16571.5        0.0        0.0        0.0        0.0        0.0        0.0
       22.2600        0.0        0.0        0.0    16574.4        0.0        0.0        0.0        0.0        0.0        0.0
       22.2700        0.0        0.0        0.0    16595.9        0.0        0.0        0.0        0.0        0.0        0.0
       22.2800        0.0        0.0        0.0    16594.2        0.0        0.0        0.0        0.0        0.0        0.0
       22.2900        0.0        0.0        0.0    16628.0        0.0        0.0        0.0        0.0        0.0        0.0
       22.3000        0.0        0.0        0.0    16653.0        0.0        0.0        0.0        0.0        0.0        0.0
       22.3100        0.0        0.0        0.0    16655.7        0.0        0.0        0.0        0.0        0.0        0.0
       22.3200        0.0        0.0        0.0    16658.1        0.0        0.0        0.0        0.0        0.0        0.0
       22.3300        0.0        0.0        0.0    16660.3        0.0        0.0        0.0        0.0        0.0        0.0
       22.3400        0.0        0.0        0.0    16662.2        0.0        0.0        0.0        0.0        0.0        0.0
       22.3500        0.0        0.0        0.0    16663.7        0.0        0.0        0.0        0.0        0.0        0.0
       22.3600        0.0        0.0        0.0    16664.7        0.0        0.0        0.0        0.0        0.0        0.0
       22.3700        0.0        0.0        0.0    16665.5        0.0        0.0        0.0        0.0        0.0        0.0
       22.3800        0.0        0.0        0.0    16665.8        0.0        0.0        0.0        0.0        0.0        0.0
       22.3900        0.0        0.0        0.0    16665.8        0.0        0.0        0.0        0.0        0.0        0.0
       22.4000        0.0        0.0        0.0    16665.6        0.0        0.0        0.0        0.0        0.0        0.0
       22.4100        0.0        0.0        0.0    16664.6        0.0        0.0        0.0        0.0        0.0        0.0
       22.4200        0.0        0.0        0.0    16663.0        0.0        0.0        0.0        0.0        0.0        0.0
       22.4300        0.0        0.0        0.0    16660.4        0.0        0.0        0.0        0.0        0.0        0.0
       22.4400        0.0        0.0        0.0    16656.5        0.0        0.0        0.0        0.0        0.0        0.0
       22.4500        0.0        0.0        0.0    16644.8        0.0        0.0        0.0        0.0        0.0        0.0
       22.4600        0.0        0.0        0.0    16670.8        0.0        0.0        0.0        0.0        0.0        0.0
       22.4700        0.0        0.0        0.0    16669.2        0.0        0.0        0.0        0.0        0.0        0.0
       22.4800        0.0        0.0        0.0    16666.8        0.0        0.0        0.0        0.0        0.0        0.0
       22.4900        0.0        0.0        0.0    16663.4        0.0        0.0        0.0        0.0        0.0        0.0
       22.5000        0.0        0.0        0.0    16659.1        0.0        0.0        0.0        0.0        0.0        0.0
       22.5100        0.0        0.0        0.0    16652.8        0.0        0.0        0.0        0.0        0.0        0.0
       22.5200        0.0        0.0        0.0    16640.3        0.0        0.0        0.0        0.0        0.0        0.0
       22.5300        0.0        0.0        0.0    16658.6        0.0        0.0        0.0        0.0        0.0        0.0
       22.5400        0.0        0.0        0.0    16654.7        0.0        0.0        0.0        0.0        0.0        0.0
       22.5500        0.0        0.0        0.0    16646.5        0.0        0.0        0.0        0.0        0.0        0.0
       22.5600        0.0        0.0        0.0    16633.9        0.0        0.0        0.0        0.0        0.0        0.0
       22.5700        0.0        0.0        0.0    16644.3        0.0        0.0        0.0        0.0        0.0        0.0
       22.5800        0.0        0.0        0.0    16672.8        0.0        0.0        0.0        0.0        0.0        0.0
       22.5900        0.0        0.0        0.0    16663.1        0.0        0.0        0.0        0.0        0.0        0.0
       22.6000        0.0        0.0        0.0    16654.1        0.0        0.0        0.0        0.0        0.0        0.0
       22.6100        0.0        0.0        0.0    16656.8        0.0        0.0        0.0        0.0        0.0        0.0
       22.6200        0.0        0.0        0.0    16673.1        0.0        0.0        0.0        0.0        0.0        0.0
       22.6300        0.0        0.0        0.0    16659.1        0.0        0.0        0.0        0.0        0.0        0.0
       22.6400        0.0        0.0        0.0    16653.0        0.0        0.0        0.0        0.0        0.0        0.0
       22.6500        0.0        0.0        0.0    16661.0        0.0        0.0        0.0        0.0        0.0        0.0
       22.6600        0.0        0.0        0.0    16697.1        0.0        0.0        0.0        0.0        0.0        0.0
       22.6700        0.0        0.0        0.0    16710.7        0.0        0.0        0.0        0.0        0.0        0.0
       22.6800        0.0        0.0        0.0    16697.6        0.0        0.0        0.0        0.0        0.0        0.0
       22.6900        0.0        0.0        0.0    16690.0        0.0        0.0        0.0        0.0        0.0        0.0
       22.7000        0.0        0.0        0.0    16778.7        0.0        0.0        0.0        0.0        0.0        0.0
       22.7100        0.0        0.0        0.0    16766.4        0.0        0.0        0.0        0.0        0.0        0.0
       22.7200        0.0        0.0        0.0    16824.2        0.0        0.0        0.0        0.0        0.0        0.0
       22.7300        0.0        0.0        0.0    16825.6        0.0        0.0        0.0        0.0        0.0        0.0
       22.7400        0.0        0.0        0.0    16826.3        0.0        0.0        0.0        0.0        0.0        0.0
       22.7500        0.0        0.0        0.0    16826.3        0.0        0.0        0.0        0.0        0.0        0.0
       22.7600        0.0        0.0        0.0    16825.6        0.0        0.0        0.0        0.0        0.0        0.0
       22.7700        0.0        0.0        0.0    16824.0        0.0        0.0        0.0        0.0        0.0        0.0
       22.7800        0.0        0.0        0.0    16821.4        0.0        0.0        0.0        0.0        0.0        0.0
       22.7900        0.0        0.0        0.0    16817.2        0.0        0.0        0.0        0.0        0.0        0.0
       22.8000        0.0        0.0        0.0    16810.9        0.0        0.0        0.0        0.0        0.0        0.0
       22.8100        0.0        0.0        0.0    16798.4        0.0        0.0        0.0        0.0        0.0        0.0
       22.8200        0.0        0.0        0.0    16827.0        0.0        0.0        0.0        0.0        0.0        0.0
       22.8300        0.0        0.0        0.0    16842.2        0.0        0.0        0.0        0.0        0.0        0.0
       22.8400        0.0        0.0        0.0    16835.8        0.0        0.0        0.0        0.0        0.0        0.0
       22.8500        0.0        0.0        0.0    16824.5        0.0        0.0        0.0        0.0        0.0        0.0
       22.8600        0.0        0.0        0.0    16845.0        0.0        0.0        0.0        0.0        0.0        0.0
       22.8700        0.0        0.0        0.0    16867.9        0.0        0.0        0.0        0.0        0.0        0.0
       22.8800        0.0        0.0        0.0    16900.3        0.0        0.0        0.0        0.0        0.0        0.0
       22.8900        0.0        0.0        0.0    16922.8        0.0        0.0        0.0        0.0        0.0        0.0
       22.9000        0.0        0.0        0.0    16917.1        0.0        0.0        0.0        0.0        0.0        0.0
       22.9100        0.0        0.0        0.0    16907.0        0.0        0.0        0.0        0.0        0.0        0.0
       22.9200        0.0        0.0        0.0    16890.1        0.0        0.0        0.0        0.0        0.0        0.0
       22.9300        0.0        0.0        0.0    16914.7        0.0        0.0        0.0        0.0        0.0        0.0
       22.9400        0.0        0.0        0.0    16955.9        0.0        0.0        0.0        0.0        0.0        0.0
       22.9500        0.0        0.0        0.0    16988.7        0.0        0.0        0.0        0.0        0.0        0.0
       22.9600        0.0        0.0        0.0    17026.5        0.0        0.0        0.0        0.0        0.0        0.0
       22.9700        0.0        0.0        0.0    17028.2        0.0        0.0        0.0        0.0        0.0        0.0
       22.9800        0.0        0.0        0.0    17029.4        0.0        0.0        0.0        0.0        0.0        0.0
       22.9900        0.0        0.0        0.0    17029.7        0.0        0.0        0.0        0.0        0.0        0.0
       23.0000        0.0        0.0        0.0    17029.1        0.0        0.0        0.0        0.0        0.0        0.0
       23.0100        0.0        0.0        0.0    17027.4        0.0        0.0        0.0        0.0        0.0        0.0
       23.0200        0.0        0.0        0.0    17023.2        0.0        0.0        0.0        0.0        0.0        0.0
       23.0300        0.0        0.0        0.0    17019.5        0.0        0.0        0.0        0.0        0.0        0.0
       23.0400        0.0        0.0        0.0    17031.5        0.0        0.0        0.0        0.0        0.0        0.0
       23.0500        0.0        0.0        0.0    17027.6        0.0        0.0        0.0        0.0        0.0        0.0
       23.0600        0.0        0.0        0.0    17021.4        0.0        0.0        0.0        0.0        0.0        0.0
       23.0700        0.0        0.0        0.0    17010.2        0.0        0.0        0.0        0.0        0.0        0.0
       23.0800        0.0        0.0        0.0    17023.5        0.0        0.0        0.0        0.0        0.0        0.0
       23.0900        0.0        0.0        0.0    17034.8        0.0        0.0        0.0        0.0        0.0        0.0
       23.1000        0.0        0.0        0.0    17021.1        0.0        0.0        0.0        0.0        0.0        0.0
       23.1100        0.0        0.0        0.0    16987.3        0.0        0.0        0.0        0.0        0.0        0.0
       23.1200        0.0        0.0        0.0    17143.9        0.0        0.0        0.0        0.0        0.0        0.0
       23.1300        0.0        0.0        0.0    17141.4        0.0        0.0        0.0        0.0        0.0        0.0
       23.1400        0.0        0.0        0.0    17131.1        0.0        0.0        0.0        0.0        0.0        0.0
       23.1500        0.0        0.0        0.0    17162.6        0.0        0.0        0.0        0.0        0.0        0.0
       23.1600        0.0        0.0        0.0    17180.8        0.0        0.0        0.0        0.0        0.0        0.0
       23.1700        0.0        0.0        0.0    17180.7        0.0        0.0        0.0        0.0        0.0        0.0
       23.1800        0.0        0.0        0.0    17179.2        0.0        0.0        0.0        0.0        0.0        0.0
       23.1900        0.0        0.0        0.0    17175.6        0.0        0.0        0.0        0.0        0.0        0.0
       23.2000        0.0        0.0        0.0    17166.3        0.0        0.0        0.0        0.0        0.0        0.0
       23.2100        0.0        0.0        0.0    17192.6        0.0        0.0        0.0        0.0        0.0        0.0
       23.2200        0.0        0.0        0.0    17217.8        0.0        0.0        0.0        0.0        0.0        0.0
       23.2300        0.0        0.0        0.0    17214.5        0.0        0.0        0.0        0.0        0.0        0.0
       23.2400        0.0        0.0        0.0    17224.0        0.0        0.0        0.0        0.0        0.0        0.0
       23.2500        0.0        0.0        0.0    17250.7        0.0        0.0        0.0        0.0        0.0        0.0
       23.2600        0.0        0.0        0.0    17275.8        0.0        0.0        0.0        0.0        0.0        0.0
       23.2700        0.0        0.0        0.0    17289.1        0.0        0.0        0.0        0.0        0.0        0.0
       23.2800        0.0        0.0        0.0    17291.8        0.0        0.0        0.0        0.0        0.0        0.0
       23.2900        0.0        0.0        0.0    17294.4        0.0        0.0        0.0        0.0        0.0        0.0
       23.3000        0.0        0.0        0.0    17296.5        0.0        0.0        0.0        0.0        0.0        0.0
       23.3100        0.0        0.0        0.0    17298.3        0.0        0.0        0.0        0.0        0.0        0.0
       23.3200        0.0        0.0        0.0    17299.8        0.0        0.0        0.0        0.0        0.0        0.0
       23.3300        0.0        0.0        0.0    17300.7        0.0        0.0        0.0        0.0        0.0        0.0
       23.3400        0.0        0.0        0.0    17301.6        0.0        0.0        0.0        0.0        0.0        0.0
       23.3500        0.0        0.0        0.0    17301.9        0.0        0.0        0.0        0.0        0.0        0.0
       23.3600        0.0        0.0        0.0    17302.0        0.0        0.0        0.0        0.0        0.0        0.0
       23.3700        0.0        0.0        0.0    17301.5        0.0        0.0        0.0        0.0        0.0        0.0
       23.3800        0.0        0.0        0.0    17300.4        0.0        0.0        0.0        0.0        0.0        0.0
       23.3900        0.0        0.0        0.0    17298.6        0.0        0.0        0.0        0.0        0.0        0.0
       23.4000        0.0        0.0        0.0    17296.0        0.0        0.0        0.0        0.0        0.0        0.0
       23.4100        0.0        0.0        0.0    17292.1        0.0        0.0        0.0        0.0        0.0        0.0
       23.4200        0.0        0.0        0.0    17285.6        0.0        0.0        0.0        0.0        0.0        0.0
       23.4300        0.0        0.0        0.0    17280.2        0.0        0.0        0.0        0.0        0.0        0.0
       23.4400        0.0        0.0        0.0    17302.2        0.0        0.0        0.0        0.0        0.0        0.0
       23.4500        0.0        0.0        0.0    17298.9        0.0        0.0        0.0        0.0        0.0        0.0
       23.4600        0.0        0.0        0.0    17294.4        0.0        0.0        0.0        0.0        0.0        0.0
       23.4700        0.0        0.0        0.0    17288.0        0.0        0.0        0.0        0.0        0.0        0.0
       23.4800        0.0        0.0        0.0    17277.7        0.0        0.0        0.0        0.0        0.0        0.0
       23.4900        0.0        0.0        0.0    17272.7        0.0        0.0        0.0        0.0        0.0        0.0
       23.5000        0.0        0.0        0.0    17303.1        0.0        0.0        0.0        0.0        0.0        0.0
       23.5100        0.0        0.0        0.0    17314.8        0.0        0.0        0.0        0.0        0.0        0.0
       23.5200        0.0        0.0        0.0    17310.7        0.0        0.0        0.0        0.0        0.0        0.0
       23.5300        0.0        0.0        0.0    17305.2        0.0        0.0        0.0        0.0        0.0        0.0
       23.5400        0.0        0.0        0.0    17297.3        0.0        0.0        0.0        0.0        0.0        0.0
       23.5500        0.0        0.0        0.0    17279.4        0.0        0.0        0.0        0.0        0.0        0.0
       23.5600        0.0        0.0        0.0    17309.2        0.0        0.0        0.0        0.0        0.0        0.0
       23.5700        0.0        0.0        0.0    17301.5        0.0        0.0        0.0        0.0        0.0        0.0
       23.5800        0.0        0.0        0.0    17290.7        0.0        0.0        0.0        0.0        0.0        0.0
       23.5900        0.0        0.0        0.0    17274.0        0.0        0.0        0.0        0.0        0.0        0.0
       23.6000        0.0        0.0        0.0    17261.5        0.0        0.0        0.0        0.0        0.0        0.0
       23.6100        0.0        0.0        0.0    17318.6        0.0        0.0        0.0        0.0        0.0        0.0
       23.6200        0.0        0.0        0.0    17389.6        0.0        0.0        0.0        0.0        0.0        0.0
       23.6300        0.0        0.0        0.0    17380.5        0.0        0.0        0.0        0.0        0.0        0.0
       23.6400        0.0        0.0        0.0    17358.0        0.0        0.0        0.0        0.0        0.0        0.0
       23.6500        0.0        0.0        0.0    17375.2        0.0        0.0        0.0        0.0        0.0        0.0
       23.6600        0.0        0.0        0.0    17411.4        0.0        0.0        0.0        0.0        0.0        0.0
       23.6700        0.0        0.0        0.0    17391.8        0.0        0.0        0.0        0.0        0.0        0.0
       23.6800        0.0        0.0        0.0    17441.1        0.0        0.0        0.0        0.0        0.0        0.0
       23.6900        0.0        0.0        0.0    17441.9        0.0        0.0        0.0        0.0        0.0        0.0
       23.7000        0.0        0.0        0.0    17442.4        0.0        0.0        0.0        0.0        0.0        0.0
       23.7100        0.0        0.0        0.0    17442.2        0.0        0.0        0.0        0.0        0.0        0.0
       23.7200        0.0        0.0        0.0    17441.0        0.0        0.0        0.0        0.0        0.0        0.0
       23.7300        0.0        0.0        0.0    17439.2        0.0        0.0        0.0        0.0        0.0        0.0
       23.7400        0.0        0.0        0.0    17436.3        0.0        0.0        0.0        0.0        0.0        0.0
       23.7500        0.0        0.0        0.0    17431.0        0.0        0.0        0.0        0.0        0.0        0.0
       23.7600        0.0        0.0        0.0    17416.8        0.0        0.0        0.0        0.0        0.0        0.0
       23.7700        0.0        0.0        0.0    17461.2        0.0        0.0        0.0        0.0        0.0        0.0
       23.7800        0.0        0.0        0.0    17459.0        0.0        0.0        0.0        0.0        0.0        0.0
       23.7900        0.0        0.0        0.0    17455.7        0.0        0.0        0.0        0.0        0.0        0.0
       23.8000        0.0        0.0        0.0    17451.3        0.0        0.0        0.0        0.0        0.0        0.0
       23.8100        0.0        0.0        0.0    17444.8        0.0        0.0        0.0        0.0        0.0        0.0
       23.8200        0.0        0.0        0.0    17434.2        0.0        0.0        0.0        0.0        0.0        0.0
       23.8300        0.0        0.0        0.0    17423.4        0.0        0.0        0.0        0.0        0.0        0.0
       23.8400        0.0        0.0        0.0    17472.7        0.0        0.0        0.0        0.0        0.0        0.0
       23.8500        0.0        0.0        0.0    17471.3        0.0        0.0        0.0        0.0        0.0        0.0
       23.8600        0.0        0.0        0.0    17466.3        0.0        0.0        0.0        0.0        0.0        0.0
       23.8700        0.0        0.0        0.0    17459.1        0.0        0.0        0.0        0.0        0.0        0.0
       23.8800        0.0        0.0        0.0    17447.3        0.0        0.0        0.0        0.0        0.0        0.0
       23.8900        0.0        0.0        0.0    17441.8        0.0        0.0        0.0        0.0        0.0        0.0
       23.9000        0.0        0.0        0.0    17471.5        0.0        0.0        0.0        0.0        0.0        0.0
       23.9100        0.0        0.0        0.0    17531.2        0.0        0.0        0.0        0.0        0.0        0.0
       23.9200        0.0        0.0        0.0    17520.8        0.0        0.0        0.0        0.0        0.0        0.0
       23.9300        0.0        0.0        0.0    17559.0        0.0        0.0        0.0        0.0        0.0        0.0
       23.9400        0.0        0.0        0.0    17610.8        0.0        0.0        0.0        0.0        0.0        0.0
       23.9500        0.0        0.0        0.0    17618.6        0.0        0.0        0.0        0.0        0.0        0.0
       23.9600        0.0        0.0        0.0    17658.0        0.0        0.0        0.0        0.0        0.0        0.0
       23.9700        0.0        0.0        0.0    17660.7        0.0        0.0        0.0        0.0        0.0        0.0
       23.9800        0.0        0.0        0.0    17662.5        0.0        0.0        0.0        0.0        0.0        0.0
       23.9900        0.0        0.0        0.0    17663.7        0.0        0.0        0.0        0.0        0.0        0.0
       24.0000        0.0        0.0        0.0    17663.9        0.0        0.0        0.0        0.0        0.0        0.0
       24.0100        0.0        0.0        0.0    17663.5        0.0        0.0        0.0        0.0        0.0        0.0
       24.0200        0.0        0.0        0.0    17662.0        0.0        0.0        0.0        0.0        0.0        0.0
       24.0300        0.0        0.0        0.0    17659.2        0.0        0.0        0.0        0.0        0.0        0.0
       24.0400        0.0        0.0        0.0    17654.0        0.0        0.0        0.0        0.0        0.0        0.0
       24.0500        0.0        0.0        0.0    17641.7        0.0        0.0        0.0        0.0        0.0        0.0
       24.0600        0.0        0.0        0.0    17673.6        0.0        0.0        0.0        0.0        0.0        0.0
       24.0700        0.0        0.0        0.0    17686.2        0.0        0.0        0.0        0.0        0.0        0.0
       24.0800        0.0        0.0        0.0    17682.7        0.0        0.0        0.0        0.0        0.0        0.0
       24.0900        0.0        0.0        0.0    17675.7        0.0        0.0        0.0        0.0        0.0        0.0
       24.1000        0.0        0.0        0.0    17679.7        0.0        0.0        0.0        0.0        0.0        0.0
       24.1100        0.0        0.0        0.0    17708.3        0.0        0.0        0.0        0.0        0.0        0.0
       24.1200        0.0        0.0        0.0    17706.9        0.0        0.0        0.0        0.0        0.0        0.0
       24.1300        0.0        0.0        0.0    17704.7        0.0        0.0        0.0        0.0        0.0        0.0
       24.1400        0.0        0.0        0.0    17701.3        0.0        0.0        0.0        0.0        0.0        0.0
       24.1500        0.0        0.0        0.0    17697.0        0.0        0.0        0.0        0.0        0.0        0.0
       24.1600        0.0        0.0        0.0    17690.9        0.0        0.0        0.0        0.0        0.0        0.0
       24.1700        0.0        0.0        0.0    17682.7        0.0        0.0        0.0        0.0        0.0        0.0
       24.1800        0.0        0.0        0.0    17670.2        0.0        0.0        0.0        0.0        0.0        0.0
       24.1900        0.0        0.0        0.0    17666.7        0.0        0.0        0.0        0.0        0.0        0.0
       24.2000        0.0        0.0        0.0    17676.3        0.0        0.0        0.0        0.0        0.0        0.0
       24.2100        0.0        0.0        0.0    17707.1        0.0        0.0        0.0        0.0        0.0        0.0
       24.2200        0.0        0.0        0.0    17684.0        0.0        0.0        0.0        0.0        0.0        0.0
       24.2300        0.0        0.0        0.0    17762.7        0.0        0.0        0.0        0.0        0.0        0.0
       24.2400        0.0        0.0        0.0    17805.2        0.0        0.0        0.0        0.0        0.0        0.0
       24.2500        0.0        0.0        0.0    17843.9        0.0        0.0        0.0        0.0        0.0        0.0
       24.2600        0.0        0.0        0.0    17845.6        0.0        0.0        0.0        0.0        0.0        0.0
       24.2700        0.0        0.0        0.0    17846.3        0.0        0.0        0.0        0.0        0.0        0.0
       24.2800        0.0        0.0        0.0    17845.6        0.0        0.0        0.0        0.0        0.0        0.0
       24.2900        0.0        0.0        0.0    17838.3        0.0        0.0        0.0        0.0        0.0        0.0
       24.3000        0.0        0.0        0.0    17854.5        0.0        0.0        0.0        0.0        0.0        0.0
       24.3100        0.0        0.0        0.0    17854.2        0.0        0.0        0.0        0.0        0.0        0.0
       24.3200        0.0        0.0        0.0    17852.4        0.0        0.0        0.0        0.0        0.0        0.0
       24.3300        0.0        0.0        0.0    17848.7        0.0        0.0        0.0        0.0        0.0        0.0
       24.3400        0.0        0.0        0.0    17841.7        0.0        0.0        0.0        0.0        0.0        0.0
       24.3500        0.0        0.0        0.0    17832.7        0.0        0.0        0.0        0.0        0.0        0.0
       24.3600        0.0        0.0        0.0    17864.5        0.0        0.0        0.0        0.0        0.0        0.0
       24.3700        0.0        0.0        0.0    17867.6        0.0        0.0        0.0        0.0        0.0        0.0
       24.3800        0.0        0.0        0.0    17863.8        0.0        0.0        0.0        0.0        0.0        0.0
       24.3900        0.0        0.0        0.0    17848.6        0.0        0.0        0.0        0.0        0.0        0.0
       24.4000        0.0        0.0        0.0    17887.8        0.0        0.0        0.0        0.0        0.0        0.0
       24.4100        0.0        0.0        0.0    17887.5        0.0        0.0        0.0        0.0        0.0        0.0
       24.4200        0.0        0.0        0.0    17886.7        0.0        0.0        0.0        0.0        0.0        0.0
       24.4300        0.0        0.0        0.0    17884.7        0.0        0.0        0.0        0.0        0.0        0.0
       24.4400        0.0        0.0        0.0    17881.6        0.0        0.0        0.0        0.0        0.0        0.0
       24.4500        0.0        0.0        0.0    17875.5        0.0        0.0        0.0        0.0        0.0        0.0
       24.4600        0.0        0.0        0.0    17875.2        0.0        0.0        0.0        0.0        0.0        0.0
       24.4700        0.0        0.0        0.0    17883.3        0.0        0.0        0.0        0.0        0.0        0.0
       24.4800        0.0        0.0        0.0    17876.4        0.0        0.0        0.0        0.0        0.0        0.0
       24.4900        0.0        0.0        0.0    17864.1        0.0        0.0        0.0        0.0        0.0        0.0
       24.5000        0.0        0.0        0.0    17920.4        0.0        0.0        0.0        0.0        0.0        0.0
       24.5100        0.0        0.0        0.0    17919.0        0.0        0.0        0.0        0.0        0.0        0.0
       24.5200        0.0        0.0        0.0    17917.1        0.0        0.0        0.0        0.0        0.0        0.0
       24.5300        0.0        0.0        0.0    17914.0        0.0        0.0        0.0        0.0        0.0        0.0
       24.5400        0.0        0.0        0.0    17909.6        0.0        0.0        0.0        0.0        0.0        0.0
       24.5500        0.0        0.0        0.0    17903.1        0.0        0.0        0.0        0.0        0.0        0.0
       24.5600        0.0        0.0        0.0    17892.6        0.0        0.0        0.0        0.0        0.0        0.0
       24.5700        0.0        0.0        0.0    17895.0        0.0        0.0        0.0        0.0        0.0        0.0
       24.5800        0.0        0.0        0.0    17893.9        0.0        0.0        0.0        0.0        0.0        0.0
       24.5900        0.0        0.0        0.0    17927.4        0.0        0.0        0.0        0.0        0.0        0.0
       24.6000        0.0        0.0        0.0    17918.5        0.0        0.0        0.0        0.0        0.0        0.0
       24.6100        0.0        0.0        0.0    17898.9        0.0        0.0        0.0        0.0        0.0        0.0
       24.6200        0.0        0.0        0.0    17944.1        0.0        0.0        0.0        0.0        0.0        0.0
       24.6300        0.0        0.0        0.0    17948.8        0.0        0.0        0.0        0.0        0.0        0.0
       24.6400        0.0        0.0        0.0    17985.8        0.0        0.0        0.0        0.0        0.0        0.0
       24.6500        0.0        0.0        0.0    18017.9        0.0        0.0        0.0        0.0        0.0        0.0
